txn_id,card_id,device_id,ip,merchant_id,amount,ts,geo,label
TXN_000214,CARD_0084,DEV_0149,10.0.0.10,MERCH_0037,1852.29,2026-08-05 20:20:00,IN-Ahmedabad,0
TXN_000215,CARD_0158,DEV_0076,167.77.253.247,MERCH_0026,1665.11,2026-08-23 15:26:00,IN-Kolkata,0
TXN_000216,CARD_0038,DEV_0020,85.75.1.71,MERCH_0031,1316.39,2026-08-23 09:09:00,IN-Chennai,0
TXN_000217,CARD_0161,DEV_0040,137.122.158.248,MERCH_0031,1080.37,2026-08-18 05:36:00,IN-Ahmedabad,0
TXN_000218,CARD_0195,DEV_0122,131.69.35.71,MERCH_0024,939.6,2026-08-26 14:35:00,IN-Pune,0
TXN_000219,CARD_0009,DEV_0004,175.165.161.39,MERCH_0000,1549.39,2026-08-15 12:24:00,IN-Hyderabad,0
TXN_000220,CARD_0187,DEV_0078,37.209.79.20,MERCH_0010,193.43,2026-08-16 19:48:00,IN-Chennai,0
TXN_000221,CARD_0011,DEV_0111,34.128.89.29,MERCH_0008,710.4,2026-08-19 06:16:00,IN-Kolkata,0
TXN_000222,CARD_0125,DEV_0031,90.158.200.34,MERCH_0023,149.89,2026-08-23 22:07:00,IN-Chennai,0
TXN_000223,CARD_0166,DEV_0012,167.77.253.247,MERCH_0038,295.77,2026-08-15 10:07:00,IN-Kolkata,0
TXN_000224,CARD_0169,DEV_0031,159.167.113.166,MERCH_0035,228.71,2026-08-31 14:22:00,IN-Mumbai,0
TXN_000225,CARD_0121,DEV_0025,25.120.69.100,MERCH_0033,887.03,2026-08-23 03:28:00,IN-Mumbai,0
TXN_000226,CARD_0159,DEV_0158,126.208.143.9,MERCH_0007,2345.19,2026-08-26 06:06:00,IN-Chennai,0
TXN_000227,CARD_0029,DEV_0133,14.64.215.135,MERCH_0012,354.6,2026-08-09 20:16:00,IN-Pune,0
TXN_000228,CARD_0180,DEV_0123,138.63.232.95,MERCH_0021,660.43,2026-08-25 04:45:00,IN-Bangalore,0
TXN_000229,CARD_0000,DEV_0126,10.0.0.20,MERCH_0009,103523.22,2026-08-28 10:43:00,US-NewYork,1
TXN_000230,CARD_0023,DEV_0059,114.120.185.26,MERCH_0029,290.82,2026-08-29 01:57:00,IN-Kolkata,0
TXN_000231,CARD_0067,DEV_0109,59.46.222.251,MERCH_0007,341.14,2026-08-27 22:54:00,IN-Delhi,0
TXN_000232,CARD_0194,DEV_0091,10.0.0.30,MERCH_0028,901.5,2026-09-01 01:22:00,IN-Hyderabad,0
TXN_000233,CARD_0159,DEV_0102,25.120.69.100,MERCH_0029,505.72,2026-08-28 06:24:00,IN-Chennai,0
TXN_000234,CARD_0098,DEV_0028,85.48.197.73,MERCH_0008,2062.33,2026-08-10 17:33:00,IN-Ahmedabad,0
TXN_000235,CARD_0185,DEV_0145,205.117.180.57,MERCH_0028,2269.51,2026-08-25 05:49:00,IN-Delhi,0
TXN_000236,CARD_0156,DEV_0105,82.242.195.99,MERCH_0028,632.05,2026-08-16 04:14:00,IN-Delhi,0
TXN_000237,CARD_0016,DEV_0147,207.151.173.206,MERCH_0036,2201.28,2026-08-18 04:42:00,IN-Delhi,0
TXN_000238,CARD_0171,DEV_0063,4.183.121.151,MERCH_0030,936.63,2026-08-08 20:56:00,IN-Mumbai,0
TXN_000239,CARD_0169,DEV_0040,203.74.70.10,MERCH_0032,793.45,2026-08-14 23:32:00,IN-Mumbai,0
TXN_000240,CARD_0120,DEV_0071,24.110.192.108,MERCH_0003,653.94,2026-08-24 23:16:00,IN-Bangalore,0
TXN_000241,CARD_0057,DEV_0146,139.18.35.61,MERCH_0028,312.18,2026-08-15 06:21:00,IN-Pune,0
TXN_000242,CARD_0127,DEV_0142,131.69.35.71,MERCH_0035,234.16,2026-08-27 02:16:00,IN-Mumbai,0
TXN_000243,CARD_0023,DEV_0116,132.55.231.129,MERCH_0021,2633.87,2026-08-04 07:44:00,IN-Kolkata,0
TXN_000244,CARD_0013,DEV_0093,92.191.220.38,MERCH_0028,1866.99,2026-08-11 19:32:00,IN-Hyderabad,0
TXN_000245,CARD_0024,DEV_0074,70.226.217.125,MERCH_0035,361.21,2026-08-22 09:43:00,IN-Hyderabad,0
TXN_000246,CARD_0095,DEV_0104,159.167.113.166,MERCH_0006,622.86,2026-08-30 09:55:00,IN-Chennai,0
TXN_000247,CARD_0156,DEV_0106,165.89.237.252,MERCH_0002,323.25,2026-08-27 00:02:00,IN-Pune,0
TXN_000248,CARD_0162,DEV_0150,171.4.238.231,MERCH_0032,2027.82,2026-08-05 16:47:00,IN-Mumbai,0
TXN_000249,CARD_0127,DEV_0149,165.89.237.252,MERCH_0028,113530.83,2026-08-30 06:52:00,RU-Moscow,1
TXN_000250,CARD_0130,DEV_0155,24.110.192.108,MERCH_0020,111.36,2026-08-24 10:22:00,IN-Bangalore,0
TXN_000251,CARD_0098,DEV_0034,167.110.220.116,MERCH_0008,2509.02,2026-08-04 18:44:00,IN-Chennai,0
TXN_000252,CARD_0154,DEV_0141,202.225.17.149,MERCH_0013,6207.08,2026-08-09 04:22:00,IN-Kolkata,0
TXN_000253,CARD_0053,DEV_0082,97.78.83.47,MERCH_0007,224.24,2026-08-19 06:32:00,IN-Mumbai,0
TXN_000254,CARD_0090,DEV_0136,118.32.56.215,MERCH_0018,1035.93,2026-08-05 23:21:00,IN-Chennai,0
TXN_000255,CARD_0108,DEV_0014,25.120.69.100,MERCH_0012,547.72,2026-08-08 16:58:00,IN-Chennai,0
TXN_000256,CARD_0192,DEV_0138,14.64.215.135,MERCH_0002,1154.66,2026-08-19 10:52:00,IN-Hyderabad,0
TXN_000257,CARD_0115,DEV_0060,137.122.158.248,MERCH_0032,1561.03,2026-08-06 22:12:00,IN-Mumbai,0
TXN_000258,CARD_0178,DEV_0080,167.77.253.247,MERCH_0035,362.14,2026-08-30 08:37:00,IN-Pune,0
TXN_000259,CARD_0003,DEV_0150,55.174.248.50,MERCH_0034,1630.47,2026-08-23 06:06:00,IN-Delhi,0
TXN_000260,CARD_0154,DEV_0047,55.174.248.50,MERCH_0011,138.46,2026-08-23 16:34:00,IN-Kolkata,0
TXN_000261,CARD_0131,DEV_0149,131.69.35.71,MERCH_0016,735.43,2026-08-30 15:32:00,IN-Delhi,0
TXN_000262,CARD_0084,DEV_0157,80.173.179.2,MERCH_0019,3434.66,2026-08-25 10:50:00,IN-Ahmedabad,0
TXN_000263,CARD_0146,DEV_0047,37.209.79.20,MERCH_0033,463.81,2026-08-29 04:19:00,IN-Chennai,0
TXN_000264,CARD_0129,DEV_0054,85.75.1.71,MERCH_0021,296.2,2026-08-07 18:44:00,IN-Ahmedabad,0
TXN_000265,CARD_0092,DEV_0157,150.195.190.28,MERCH_0039,1064.8,2026-08-04 08:36:00,IN-Chennai,0
TXN_000266,CARD_0010,DEV_0065,80.192.168.209,MERCH_0034,1114.12,2026-08-17 21:23:00,IN-Ahmedabad,0
TXN_000267,CARD_0072,DEV_0130,80.173.179.2,MERCH_0028,71430.91,2026-08-08 23:22:00,SG-Singapore,1
TXN_000268,CARD_0011,DEV_0042,171.157.23.57,MERCH_0034,1006.51,2026-08-02 20:17:00,IN-Kolkata,0
TXN_000269,CARD_0001,DEV_0137,10.29.188.213,MERCH_0027,583.71,2026-08-22 21:42:00,IN-Chennai,0
TXN_000270,CARD_0018,DEV_0018,3.25.254.214,MERCH_0003,942.02,2026-08-25 11:59:00,IN-Hyderabad,0
TXN_000271,CARD_0064,DEV_0115,18.46.43.24,MERCH_0025,1941.5,2026-08-06 07:55:00,IN-Ahmedabad,0
TXN_000272,CARD_0080,DEV_0158,135.19.172.225,MERCH_0008,20589.89,2026-08-27 02:42:00,RU-Moscow,1
TXN_000273,CARD_0190,DEV_0077,139.18.35.61,MERCH_0038,669.26,2026-08-29 04:38:00,IN-Chennai,0
TXN_000274,CARD_0072,DEV_0100,114.120.185.26,MERCH_0034,336.91,2026-08-12 13:52:00,IN-Mumbai,0
TXN_000275,CARD_0162,DEV_0142,175.92.87.45,MERCH_0009,3147.34,2026-08-03 00:12:00,IN-Mumbai,0
TXN_000276,CARD_0010,DEV_0021,76.167.212.45,MERCH_0018,73715.2,2026-08-05 08:13:00,AE-Dubai,1
TXN_000277,CARD_0191,DEV_0157,174.70.49.232,MERCH_0016,338.15,2026-08-16 20:21:00,IN-Chennai,0
TXN_000278,CARD_0029,DEV_0017,59.46.222.251,MERCH_0016,741.07,2026-08-06 16:17:00,IN-Pune,0
TXN_000279,CARD_0050,DEV_0025,46.252.237.194,MERCH_0018,125.7,2026-08-10 07:47:00,IN-Hyderabad,0
TXN_000280,CARD_0017,DEV_0149,112.9.235.236,MERCH_0009,305.46,2026-08-18 00:49:00,IN-Delhi,0
TXN_000281,CARD_0145,DEV_0111,99.41.191.58,MERCH_0017,127.42,2026-08-18 02:24:00,IN-Bangalore,0
TXN_000282,CARD_0092,DEV_0078,66.148.167.31,MERCH_0031,608.23,2026-08-17 09:46:00,IN-Chennai,0
TXN_000283,CARD_0027,DEV_0137,167.209.59.36,MERCH_0012,94.48,2026-08-04 21:20:00,IN-Kolkata,0
TXN_000284,CARD_0187,DEV_0148,208.84.224.12,MERCH_0025,1967.87,2026-08-29 00:24:00,IN-Chennai,0
TXN_000285,CARD_0151,DEV_0093,207.151.173.206,MERCH_0025,549.17,2026-08-30 19:53:00,IN-Ahmedabad,0
TXN_000286,CARD_0197,DEV_0093,88.136.1.73,MERCH_0032,666.41,2026-08-19 06:05:00,IN-Delhi,0
TXN_000287,CARD_0169,DEV_0040,112.9.235.236,MERCH_0011,1055.71,2026-08-04 13:14:00,IN-Mumbai,0
TXN_000288,CARD_0144,DEV_0056,221.203.187.24,MERCH_0031,639.24,2026-08-25 20:14:00,IN-Mumbai,0
TXN_000289,CARD_0016,DEV_0116,82.242.195.99,MERCH_0002,444.1,2026-08-21 20:19:00,IN-Delhi,0
TXN_000290,CARD_0166,DEV_0148,112.9.235.236,MERCH_0034,171.57,2026-08-08 18:27:00,IN-Kolkata,0
TXN_000291,CARD_0044,DEV_0132,123.205.218.176,MERCH_0016,2804.35,2026-08-15 06:29:00,IN-Ahmedabad,0
TXN_000292,CARD_0057,DEV_0154,24.110.192.108,MERCH_0000,209.77,2026-08-16 10:28:00,IN-Pune,0
TXN_000293,CARD_0035,DEV_0047,132.55.231.129,MERCH_0010,880.91,2026-08-22 00:43:00,IN-Chennai,0
TXN_000294,CARD_0154,DEV_0029,183.43.88.11,MERCH_0030,546.3,2026-08-27 02:41:00,IN-Kolkata,0
TXN_000295,CARD_0122,DEV_0041,175.165.161.39,MERCH_0008,127.25,2026-08-05 14:37:00,IN-Kolkata,0
TXN_000296,CARD_0131,DEV_0066,70.226.217.125,MERCH_0009,25591.2,2026-08-06 10:51:00,GB-London,1
TXN_000297,CARD_0103,DEV_0120,76.151.11.251,MERCH_0030,218.75,2026-08-06 20:19:00,IN-Pune,0
TXN_000298,CARD_0056,DEV_0159,167.209.59.36,MERCH_0032,1151.49,2026-08-05 03:39:00,IN-Delhi,0
TXN_000299,CARD_0042,DEV_0027,202.225.17.149,MERCH_0001,337.37,2026-08-16 21:38:00,IN-Delhi,0
TXN_000300,CARD_0133,DEV_0045,93.34.10.100,MERCH_0030,2387.33,2026-08-09 13:02:00,IN-Delhi,0
TXN_000301,CARD_0157,DEV_0033,2.104.154.243,MERCH_0038,212.6,2026-08-08 07:28:00,IN-Bangalore,0
TXN_000302,CARD_0000,DEV_0135,221.203.187.24,MERCH_0027,250.05,2026-08-02 22:47:00,IN-Mumbai,0
TXN_000303,CARD_0123,DEV_0108,159.167.113.166,MERCH_0008,2271.54,2026-08-15 03:31:00,IN-Kolkata,0
TXN_000304,CARD_0122,DEV_0048,155.76.170.21,MERCH_0000,1778.82,2026-08-28 16:22:00,IN-Kolkata,0
TXN_000305,CARD_0190,DEV_0052,167.110.220.116,MERCH_0020,698.42,2026-08-06 04:37:00,IN-Chennai,0
TXN_000306,CARD_0092,DEV_0070,135.19.172.225,MERCH_0025,552.22,2026-08-13 02:32:00,IN-Chennai,0
TXN_000307,CARD_0052,DEV_0064,182.213.148.30,MERCH_0019,424.02,2026-08-07 02:55:00,IN-Ahmedabad,0
TXN_000308,CARD_0088,DEV_0058,137.122.158.248,MERCH_0028,3323.23,2026-08-14 09:04:00,IN-Mumbai,0
TXN_000309,CARD_0179,DEV_0140,85.48.197.73,MERCH_0039,527.38,2026-08-27 22:24:00,IN-Bangalore,0
TXN_000310,CARD_0175,DEV_0037,165.89.237.252,MERCH_0030,1943.76,2026-08-25 04:21:00,IN-Mumbai,0
TXN_000311,CARD_0153,DEV_0098,209.75.120.27,MERCH_0025,399.38,2026-08-29 13:56:00,IN-Mumbai,0
TXN_000312,CARD_0167,DEV_0126,88.136.1.73,MERCH_0028,1110.12,2026-08-05 07:20:00,IN-Ahmedabad,0
TXN_000313,CARD_0051,DEV_0043,132.55.231.129,MERCH_0002,686.62,2026-08-08 21:58:00,IN-Chennai,0
TXN_000314,CARD_0061,DEV_0101,112.205.40.102,MERCH_0025,373.89,2026-08-25 07:57:00,IN-Kolkata,0
TXN_000315,CARD_0051,DEV_0149,4.183.121.151,MERCH_0022,1468.41,2026-08-29 08:59:00,IN-Kolkata,0
TXN_000316,CARD_0070,DEV_0143,24.110.192.108,MERCH_0004,240.77,2026-08-23 15:27:00,IN-Mumbai,0
TXN_000317,CARD_0075,DEV_0113,112.9.235.236,MERCH_0024,2074.23,2026-08-27 04:07:00,IN-Chennai,0
TXN_000318,CARD_0123,DEV_0007,92.191.220.38,MERCH_0030,9992.46,2026-08-17 00:55:00,IN-Ahmedabad,0
TXN_000319,CARD_0066,DEV_0080,10.0.0.30,MERCH_0026,156.85,2026-08-03 15:48:00,IN-Bangalore,0
TXN_000320,CARD_0090,DEV_0102,87.203.41.219,MERCH_0021,398.35,2026-09-01 01:18:00,IN-Chennai,0
TXN_000321,CARD_0141,DEV_0046,169.205.35.37,MERCH_0012,240.01,2026-08-10 19:24:00,IN-Pune,0
TXN_000322,CARD_0188,DEV_0063,14.64.215.135,MERCH_0039,376.96,2026-08-21 11:32:00,IN-Ahmedabad,0
TXN_000323,CARD_0039,DEV_0138,203.74.70.10,MERCH_0002,1401.72,2026-08-27 00:59:00,IN-Ahmedabad,0
TXN_000324,CARD_0123,DEV_0130,141.166.195.153,MERCH_0017,2034.85,2026-08-18 03:24:00,IN-Kolkata,0
TXN_000325,CARD_0056,DEV_0138,24.110.192.108,MERCH_0002,1612.8,2026-08-26 15:51:00,IN-Delhi,0
TXN_000326,CARD_0088,DEV_0080,88.136.1.73,MERCH_0000,197.04,2026-08-24 13:00:00,IN-Mumbai,0
TXN_000327,CARD_0172,DEV_0047,167.209.59.36,MERCH_0035,141.65,2026-08-06 01:19:00,IN-Bangalore,0
TXN_000328,CARD_0060,DEV_0107,132.55.231.129,MERCH_0023,285.09,2026-08-04 14:16:00,IN-Mumbai,0
TXN_000329,CARD_0102,DEV_0060,18.46.43.24,MERCH_0035,3780.34,2026-08-24 07:26:00,IN-Hyderabad,0
TXN_000330,CARD_0097,DEV_0034,171.157.23.57,MERCH_0033,179.74,2026-08-25 16:35:00,IN-Bangalore,0
TXN_000331,CARD_0184,DEV_0101,199.173.26.203,MERCH_0006,830.48,2026-08-10 08:24:00,IN-Kolkata,0
TXN_000332,CARD_0041,DEV_0085,132.55.231.129,MERCH_0016,957.63,2026-08-20 22:10:00,IN-Pune,0
TXN_000333,CARD_0092,DEV_0155,182.213.148.30,MERCH_0012,539.18,2026-08-20 18:26:00,IN-Chennai,0
TXN_000334,CARD_0147,DEV_0130,61.227.145.193,MERCH_0031,1301.28,2026-08-07 23:48:00,IN-Kolkata,0
TXN_000335,CARD_0188,DEV_0037,162.155.140.152,MERCH_0010,271.79,2026-08-28 22:17:00,IN-Ahmedabad,0
TXN_000336,CARD_0086,DEV_0081,155.76.170.21,MERCH_0018,338.26,2026-08-04 15:07:00,IN-Chennai,0
TXN_000337,CARD_0068,DEV_0092,70.226.217.125,MERCH_0037,357.77,2026-08-14 11:59:00,IN-Chennai,0
TXN_000338,CARD_0115,DEV_0064,76.167.212.45,MERCH_0005,312.19,2026-08-24 03:04:00,IN-Mumbai,0
TXN_000339,CARD_0042,DEV_0006,56.58.176.111,MERCH_0025,2427.95,2026-08-28 03:33:00,IN-Delhi,0
TXN_000340,CARD_0195,DEV_0099,221.203.187.24,MERCH_0019,142.31,2026-08-27 18:24:00,IN-Pune,0
TXN_000341,CARD_0063,DEV_0121,198.51.100.23,MERCH_0029,1517.08,2026-08-12 07:53:00,IN-Pune,0
TXN_000342,CARD_0138,DEV_0144,56.58.176.111,MERCH_0027,192.65,2026-08-07 12:46:00,IN-Hyderabad,0
TXN_000343,CARD_0163,DEV_0113,132.55.231.129,MERCH_0019,910.16,2026-08-18 09:42:00,IN-Ahmedabad,0
TXN_000344,CARD_0105,DEV_0034,126.208.143.9,MERCH_0022,771.97,2026-08-18 16:21:00,IN-Mumbai,0
TXN_000345,CARD_0120,DEV_0074,221.203.187.24,MERCH_0038,177.42,2026-08-10 02:36:00,IN-Ahmedabad,0
TXN_000346,CARD_0001,DEV_0041,90.13.212.14,MERCH_0024,776.25,2026-08-23 21:57:00,IN-Chennai,0
TXN_000347,CARD_0096,DEV_0156,126.208.143.9,MERCH_0017,120.57,2026-08-28 21:24:00,IN-Ahmedabad,0
TXN_000348,CARD_0166,DEV_0074,162.155.140.152,MERCH_0007,1296.64,2026-08-20 06:18:00,IN-Kolkata,0
TXN_000349,CARD_0116,DEV_0038,198.51.100.23,MERCH_0003,653.15,2026-08-20 02:41:00,IN-Chennai,0
TXN_000350,CARD_0136,DEV_0112,88.136.1.73,MERCH_0039,46919.51,2026-08-27 20:13:00,SG-Singapore,1
TXN_000351,CARD_0059,DEV_0127,130.108.79.169,MERCH_0023,466.59,2026-08-31 19:50:00,IN-Kolkata,0
TXN_000352,CARD_0178,DEV_0068,87.203.41.219,MERCH_0025,1046.35,2026-08-17 11:12:00,IN-Pune,0
TXN_000353,CARD_0139,DEV_0003,198.51.100.23,MERCH_0007,356.4,2026-08-23 18:00:00,IN-Chennai,0
TXN_000354,CARD_0196,DEV_0008,109.26.147.154,MERCH_0012,475.49,2026-08-14 23:37:00,IN-Hyderabad,0
TXN_000355,CARD_0188,DEV_0079,219.247.54.61,MERCH_0020,318.34,2026-08-08 18:42:00,IN-Ahmedabad,0
TXN_000356,CARD_0161,DEV_0050,5.123.73.75,MERCH_0023,231.91,2026-08-07 11:38:00,IN-Ahmedabad,0
TXN_000357,CARD_0013,DEV_0042,44.235.185.23,MERCH_0017,901.26,2026-08-22 14:03:00,IN-Chennai,0
TXN_000358,CARD_0030,DEV_0095,150.195.190.28,MERCH_0005,605.13,2026-08-21 10:24:00,IN-Ahmedabad,0
TXN_000359,CARD_0040,DEV_0039,214.99.188.174,MERCH_0034,231.83,2026-08-04 08:12:00,IN-Mumbai,0
TXN_000360,CARD_0027,DEV_0088,24.216.185.5,MERCH_0028,857.08,2026-08-21 21:47:00,IN-Kolkata,0
TXN_000361,CARD_0049,DEV_0064,80.173.179.2,MERCH_0007,92439.92,2026-08-15 07:18:00,SG-Singapore,1
TXN_000362,CARD_0180,DEV_0139,53.35.106.151,MERCH_0022,642.07,2026-08-19 02:01:00,IN-Bangalore,0
TXN_000363,CARD_0187,DEV_0093,131.69.35.71,MERCH_0029,433.44,2026-08-05 06:00:00,IN-Bangalore,0
TXN_000364,CARD_0198,DEV_0093,138.63.232.95,MERCH_0039,3148.88,2026-08-15 05:55:00,IN-Bangalore,0
TXN_000365,CARD_0082,DEV_0141,209.75.120.27,MERCH_0009,146.7,2026-08-02 12:54:00,IN-Pune,0
TXN_000366,CARD_0072,DEV_0011,3.25.254.214,MERCH_0008,106.97,2026-08-03 07:53:00,IN-Mumbai,0
TXN_000367,CARD_0008,DEV_0159,159.167.113.166,MERCH_0037,474.76,2026-08-10 09:46:00,IN-Chennai,0
TXN_000368,CARD_0012,DEV_0015,137.117.181.19,MERCH_0023,1743.88,2026-08-04 22:04:00,IN-Bangalore,0
TXN_000369,CARD_0190,DEV_0018,87.203.41.219,MERCH_0019,975.87,2026-08-13 13:36:00,IN-Chennai,0
TXN_000370,CARD_0055,DEV_0049,190.21.230.233,MERCH_0033,338.44,2026-08-28 01:51:00,IN-Pune,0
TXN_000371,CARD_0063,DEV_0147,183.43.88.11,MERCH_0022,947.26,2026-08-24 08:31:00,IN-Pune,0
TXN_000372,CARD_0117,DEV_0102,34.128.89.29,MERCH_0032,355.08,2026-08-13 01:27:00,IN-Pune,0
TXN_000373,CARD_0168,DEV_0083,167.110.220.116,MERCH_0023,476.79,2026-08-05 04:39:00,IN-Pune,0
TXN_000374,CARD_0195,DEV_0140,132.55.231.129,MERCH_0016,752.97,2026-08-17 18:38:00,IN-Pune,0
TXN_000375,CARD_0115,DEV_0004,171.4.238.231,MERCH_0033,243.68,2026-08-14 10:12:00,IN-Mumbai,0
TXN_000376,CARD_0077,DEV_0005,38.223.46.243,MERCH_CRYPTO,105572.04,2026-08-22 09:34:00,GB-London,1
TXN_000377,CARD_0176,DEV_0024,109.26.147.154,MERCH_0002,858.08,2026-08-07 07:11:00,IN-Chennai,0
TXN_000378,CARD_0091,DEV_0076,182.213.148.30,MERCH_0005,784.76,2026-08-20 10:29:00,IN-Delhi,0
TXN_000379,CARD_0102,DEV_0044,38.223.46.243,MERCH_0031,3522.32,2026-08-22 14:26:00,IN-Hyderabad,0
TXN_000380,CARD_0176,DEV_0147,137.194.162.161,MERCH_0024,211.71,2026-08-28 03:46:00,IN-Chennai,0
TXN_000381,CARD_0199,DEV_0030,20.151.51.130,MERCH_0014,1539.49,2026-08-17 06:41:00,IN-Kolkata,0
TXN_000382,CARD_0167,DEV_0134,6.25.170.63,MERCH_0002,825.33,2026-08-31 23:26:00,IN-Ahmedabad,0
TXN_000383,CARD_0138,DEV_0114,182.213.148.30,MERCH_0038,1198.63,2026-08-17 14:56:00,IN-Hyderabad,0
TXN_000384,CARD_0129,DEV_0021,182.213.148.30,MERCH_0030,551.14,2026-08-12 20:08:00,IN-Ahmedabad,0
TXN_000385,CARD_0190,DEV_0033,110.13.136.8,MERCH_0008,504.19,2026-08-14 07:54:00,IN-Chennai,0
TXN_000386,CARD_0143,DEV_0134,150.195.190.28,MERCH_0015,196.0,2026-08-14 12:08:00,IN-Hyderabad,0
TXN_000387,CARD_0018,DEV_0089,53.35.106.151,MERCH_0012,1053.64,2026-08-12 22:11:00,IN-Hyderabad,0
TXN_000388,CARD_0088,DEV_0113,19.226.176.253,MERCH_0039,303.3,2026-08-31 09:29:00,IN-Mumbai,0
TXN_000389,CARD_0112,DEV_0021,55.174.248.50,MERCH_0007,297.63,2026-08-21 20:54:00,IN-Chennai,0
TXN_000390,CARD_0013,DEV_0005,76.167.212.45,MERCH_0021,223.33,2026-08-04 05:37:00,IN-Kolkata,0
TXN_000391,CARD_0189,DEV_0159,199.173.26.203,MERCH_0009,1566.65,2026-08-23 05:19:00,IN-Kolkata,0
TXN_000392,CARD_0178,DEV_0043,126.208.143.9,MERCH_0003,866.07,2026-08-15 08:34:00,IN-Pune,0
TXN_000393,CARD_0051,DEV_0017,190.21.230.233,MERCH_0024,247.94,2026-08-04 08:57:00,IN-Chennai,0
TXN_000394,CARD_0069,DEV_0097,155.76.170.21,MERCH_0032,897.89,2026-08-16 02:28:00,IN-Hyderabad,0
TXN_000395,CARD_0025,DEV_0128,137.117.181.19,MERCH_0029,706.2,2026-08-10 10:33:00,IN-Chennai,0
TXN_000396,CARD_0182,DEV_0125,20.151.51.130,MERCH_0027,50492.75,2026-08-21 05:42:00,RU-Moscow,1
TXN_000397,CARD_0040,DEV_0060,191.214.79.227,MERCH_0029,82523.1,2026-08-16 11:33:00,SG-Singapore,1
TXN_000398,CARD_0015,DEV_0038,62.213.95.171,MERCH_0021,748.33,2026-08-14 21:02:00,IN-Hyderabad,0
TXN_000399,CARD_0100,DEV_0058,138.63.232.95,MERCH_0026,734.61,2026-08-28 12:02:00,IN-Chennai,0
TXN_000400,CARD_0146,DEV_0035,2.104.154.243,MERCH_0037,607.65,2026-08-18 06:43:00,IN-Hyderabad,0
TXN_000401,CARD_0175,DEV_0034,100.191.129.192,MERCH_0027,1293.51,2026-08-26 05:04:00,IN-Mumbai,0
TXN_000402,CARD_0197,DEV_0030,6.25.170.63,MERCH_0011,159.37,2026-08-06 18:58:00,IN-Hyderabad,0
TXN_000403,CARD_0037,DEV_0113,109.128.233.217,MERCH_0017,530.9,2026-08-17 23:50:00,IN-Kolkata,0
TXN_000404,CARD_0199,DEV_0068,112.9.235.236,MERCH_0038,1889.96,2026-08-26 12:15:00,IN-Kolkata,0
TXN_000405,CARD_0156,DEV_0154,90.158.200.34,MERCH_0030,1095.48,2026-08-21 22:19:00,IN-Delhi,0
TXN_000406,CARD_0166,DEV_0008,97.78.83.47,MERCH_0026,332.37,2026-08-14 20:43:00,IN-Kolkata,0
TXN_000407,CARD_0003,DEV_0052,3.25.254.214,MERCH_0004,926.91,2026-08-13 16:46:00,IN-Delhi,0
TXN_000408,CARD_0112,DEV_0155,80.192.168.209,MERCH_0024,403.5,2026-08-10 04:47:00,IN-Chennai,0
TXN_000409,CARD_0080,DEV_0009,43.153.14.12,MERCH_0033,910.15,2026-08-06 11:13:00,IN-Bangalore,0
TXN_000410,CARD_0115,DEV_0010,83.75.33.33,MERCH_0035,284.42,2026-08-30 13:36:00,IN-Mumbai,0
TXN_000411,CARD_0132,DEV_0073,76.151.11.251,MERCH_0029,296.69,2026-08-30 06:05:00,IN-Delhi,0
TXN_000412,CARD_0108,DEV_0115,80.192.168.209,MERCH_0005,2125.78,2026-08-30 00:21:00,IN-Chennai,0
TXN_000413,CARD_0128,DEV_0006,109.26.147.154,MERCH_0011,521.11,2026-08-05 20:28:00,IN-Bangalore,0
TXN_000414,CARD_0151,DEV_0041,139.18.35.61,MERCH_0007,260.83,2026-08-23 07:22:00,IN-Ahmedabad,0
TXN_000415,CARD_0029,DEV_0130,10.0.0.20,MERCH_0039,706.06,2026-08-03 15:21:00,IN-Pune,0
TXN_000416,CARD_0040,DEV_0038,29.147.121.78,MERCH_0010,309.71,2026-08-15 04:12:00,IN-Mumbai,0
TXN_000417,CARD_0037,DEV_0114,175.165.161.39,MERCH_0018,186.58,2026-08-30 03:53:00,IN-Kolkata,0
TXN_000418,CARD_0046,DEV_0117,179.71.240.115,MERCH_0031,856.93,2026-08-26 12:13:00,IN-Mumbai,0
TXN_000419,CARD_0127,DEV_0121,167.110.220.116,MERCH_0029,656.63,2026-09-01 05:39:00,IN-Mumbai,0
TXN_000420,CARD_0113,DEV_0142,167.77.253.247,MERCH_0013,1506.26,2026-08-05 04:27:00,IN-Ahmedabad,0
TXN_000421,CARD_0047,DEV_0084,167.77.253.247,MERCH_0005,901.38,2026-08-02 18:22:00,IN-Chennai,0
TXN_000422,CARD_0027,DEV_0152,137.122.158.248,MERCH_0036,249.18,2026-08-24 09:14:00,IN-Kolkata,0
TXN_000423,CARD_0143,DEV_0076,187.154.234.165,MERCH_0020,531.72,2026-08-11 18:34:00,IN-Hyderabad,0
TXN_000424,CARD_0097,DEV_0031,85.75.1.71,MERCH_0017,186.91,2026-08-13 01:10:00,IN-Bangalore,0
TXN_000425,CARD_0134,DEV_0135,110.13.136.8,MERCH_0005,807.74,2026-08-22 22:43:00,IN-Pune,0
TXN_000426,CARD_0185,DEV_0147,14.64.215.135,MERCH_0039,1373.79,2026-08-19 10:14:00,IN-Delhi,0
TXN_000427,CARD_0033,DEV_0046,221.203.187.24,MERCH_0039,993.42,2026-08-09 21:44:00,IN-Kolkata,0
